target	name	probe count	reads hit	reads tested	total size	strains
13814	Mammalia_Carnivora_Mustelidae_Gulo_gulo	1871	16088	16342	16542	1
13815	Mammalia_Carnivora_Mustelidae_Lutra	266	3990	32724	33124	2
13816	Mammalia_Carnivora_Mustelidae_Lutra_lutra	1563	15739	16337	16537	1
13817	Mammalia_Carnivora_Mustelidae_Lutra_sumatrana	1045	10629	16387	16587	1
13818	Mammalia_Carnivora_Mustelidae_Lutrogale	0	0	15844	16044	1
13819	Mammalia_Carnivora_Mustelidae_Lutrogale_perspicillata	1725	15669	15844	16044	1
13820	Mammalia_Carnivora_Mustelidae_Martes	1813	5901	113995	115395	7
13821	Mammalia_Carnivora_Mustelidae_Martes_americana	1116	15505	16315	16515	1
13822	Mammalia_Carnivora_Mustelidae_Martes_flavigula	1814	16126	16350	16550	1
13823	Mammalia_Carnivora_Mustelidae_Martes_foina	1635	15789	16331	16531	1
13824	Mammalia_Carnivora_Mustelidae_Martes_martes	638	14357	16287	16487	1
13825	Mammalia_Carnivora_Mustelidae_Martes_melampus	905	14512	16299	16499	1
13826	Mammalia_Carnivora_Mustelidae_Martes_pennanti	1917	16007	16089	16289	1
13827	Mammalia_Carnivora_Mustelidae_Martes_zibellina	803	14635	16324	16524	1
13828	Mammalia_Carnivora_Mustelidae_Meles	154	75	32536	32936	2
13829	Mammalia_Carnivora_Mustelidae_Meles_anakuma	1711	15536	16293	16493	1
13830	Mammalia_Carnivora_Mustelidae_Meles_meles	1742	16131	16243	16443	1
13831	Mammalia_Carnivora_Mustelidae_Melogale	0	0	16388	16588	1
13832	Mammalia_Carnivora_Mustelidae_Melogale_moschata	2016	16135	16388	16588	1
13833	Mammalia_Carnivora_Mustelidae_Mustela	2559	15290	162737	164737	10
13834	Mammalia_Carnivora_Mustelidae_Mustela_altaica	1520	15659	16322	16522	1
13835	Mammalia_Carnivora_Mustelidae_Mustela_erminea	1552	15711	16272	16472	1
13836	Mammalia_Carnivora_Mustelidae_Mustela_eversmannii	469	11571	16264	16464	1
13837	Mammalia_Carnivora_Mustelidae_Mustela_frenata	1755	15946	16344	16544	1
13838	Mammalia_Carnivora_Mustelidae_Mustela_itatsi	1331	15373	15828	16028	1
13839	Mammalia_Carnivora_Mustelidae_Mustela_kathiah	1749	15942	16353	16553	1
13840	Mammalia_Carnivora_Mustelidae_Mustela_nigripes	583	12577	16357	16557	1
13841	Mammalia_Carnivora_Mustelidae_Mustela_nivalis	1625	15797	16313	16513	1
13842	Mammalia_Carnivora_Mustelidae_Mustela_putorius	434	11567	16324	16524	1
13843	Mammalia_Carnivora_Mustelidae_Mustela_sibirica	948	14810	16360	16560	1
13844	Mammalia_Carnivora_Mustelidae_Neovison	0	0	16353	16553	1
13845	Mammalia_Carnivora_Mustelidae_Neovison_vison	1749	16027	16353	16553	1
13846	Mammalia_Carnivora_Mustelidae_Taxidea	0	0	16226	16426	1
13847	Mammalia_Carnivora_Mustelidae_Taxidea_taxus	1950	16226	16226	16426	1
13848	Mammalia_Carnivora_Nandiniidae	0	0	16904	17104	1
13849	Mammalia_Carnivora_Nandiniidae_Nandinia	0	0	16904	17104	1
13850	Mammalia_Carnivora_Nandiniidae_Nandinia_binotata	1940	16303	16904	17104	1
13851	Mammalia_Carnivora_Odobenidae	0	0	16366	16566	1
13852	Mammalia_Carnivora_Odobenidae_Odobenus	0	0	16366	16566	1
13853	Mammalia_Carnivora_Odobenidae_Odobenus_rosmarus	2174	16286	16366	16566	1
13854	Mammalia_Carnivora_Otariidae	1658	2778	130485	132085	8
13855	Mammalia_Carnivora_Otariidae_Arctocephalus	225	499	48039	48639	3
13856	Mammalia_Carnivora_Otariidae_Arctocephalus_forsteri	1320	14617	15214	15414	1
13857	Mammalia_Carnivora_Otariidae_Arctocephalus_pusillus	1480	15829	16453	16653	1
13858	Mammalia_Carnivora_Otariidae_Arctocephalus_townsendi	1528	15822	16372	16572	1
13859	Mammalia_Carnivora_Otariidae_Callorhinus	0	0	16469	16669	1
13860	Mammalia_Carnivora_Otariidae_Callorhinus_ursinus	1885	16202	16469	16669	1
13861	Mammalia_Carnivora_Otariidae_Eumetopias	0	0	16439	16639	1
13862	Mammalia_Carnivora_Otariidae_Eumetopias_jubatus	1503	16153	16439	16639	1
13863	Mammalia_Carnivora_Otariidae_Neophoca	0	0	16537	16737	1
13864	Mammalia_Carnivora_Otariidae_Neophoca_cinerea	1524	15834	16537	16737	1
13865	Mammalia_Carnivora_Otariidae_Phocarctos	0	0	16523	16723	1
13866	Mammalia_Carnivora_Otariidae_Phocarctos_hookeri	1521	15936	16523	16723	1
13867	Mammalia_Carnivora_Otariidae_Zalophus	0	0	16478	16678	1
13868	Mammalia_Carnivora_Otariidae_Zalophus_californianus	1493	16162	16478	16678	1
13869	Mammalia_Carnivora_Phocidae	3327	10899	248193	251193	15
13870	Mammalia_Carnivora_Phocidae_Cystophora	0	0	16753	16953	1
13871	Mammalia_Carnivora_Phocidae_Cystophora_cristata	1646	15839	16753	16953	1
13872	Mammalia_Carnivora_Phocidae_Erignathus	0	0	16506	16706	1
13873	Mammalia_Carnivora_Phocidae_Erignathus_barbatus	1807	16245	16506	16706	1
13874	Mammalia_Carnivora_Phocidae_Halichoerus	0	0	16598	16798	1
13875	Mammalia_Carnivora_Phocidae_Halichoerus_grypus	771	14993	16598	16798	1
13876	Mammalia_Carnivora_Phocidae_Hydrurga	0	0	16403	16603	1
13877	Mammalia_Carnivora_Phocidae_Hydrurga_leptonyx	1374	16173	16403	16603	1
13878	Mammalia_Carnivora_Phocidae_Leptonychotes	0	0	16404	16604	1
13879	Mammalia_Carnivora_Phocidae_Leptonychotes_weddellii	1378	15960	16404	16604	1
13880	Mammalia_Carnivora_Phocidae_Lobodon	0	0	16560	16760	1
13881	Mammalia_Carnivora_Phocidae_Lobodon_carcinophaga	1605	16082	16560	16760	1
13882	Mammalia_Carnivora_Phocidae_Mirounga	0	0	16771	16971	1
13883	Mammalia_Carnivora_Phocidae_Mirounga_leonina	1773	16202	16771	16971	1
13884	Mammalia_Carnivora_Phocidae_Neomonachus	0	0	16555	16755	1
13885	Mammalia_Carnivora_Phocidae_Neomonachus_schauinslandi	1886	16321	16555	16755	1
13886	Mammalia_Carnivora_Phocidae_Phoca	444	3478	65976	66776	4
13887	Mammalia_Carnivora_Phocidae_Phoca_fasciata	1530	15751	16495	16695	1
13888	Mammalia_Carnivora_Phocidae_Phoca_groenlandica	1538	16145	16352	16552	1
13889	Mammalia_Carnivora_Phocidae_Phoca_largha	626	12927	16502	16702	1
13890	Mammalia_Carnivora_Phocidae_Phoca_vitulina	711	14048	16627	16827	1
13891	Mammalia_Carnivora_Phocidae_Pusa	275	2824	49667	50267	3
13892	Mammalia_Carnivora_Phocidae_Pusa_caspica	672	14142	16538	16738	1
13893	Mammalia_Carnivora_Phocidae_Pusa_hispida	808	14134	16555	16755	1
13894	Mammalia_Carnivora_Phocidae_Pusa_sibirica	617	13384	16574	16774	1
13895	Mammalia_Carnivora_Procyonidae	8	0	32613	33013	2
13896	Mammalia_Carnivora_Procyonidae_Nasua	0	0	16189	16389	1
13897	Mammalia_Carnivora_Procyonidae_Nasua_nasua	2193	16155	16189	16389	1
13898	Mammalia_Carnivora_Procyonidae_Procyon	0	0	16424	16624	1
13899	Mammalia_Carnivora_Procyonidae_Procyon_lotor	1870	13706	16424	16624	1
13900	Mammalia_Carnivora_Ursidae	1343	8870	249695	252695	15
13901	Mammalia_Carnivora_Ursidae_Ailuropoda	0	0	16606	16806	1
13902	Mammalia_Carnivora_Ursidae_Ailuropoda_melanoleuca	2190	16398	16606	16806	1
13903	Mammalia_Carnivora_Ursidae_Arctodus	0	0	16555	16755	1
13904	Mammalia_Carnivora_Ursidae_Arctodus_simus	1902	15979	16555	16755	1
13905	Mammalia_Carnivora_Ursidae_Arctotherium	1994	16297	16333	16533	1
13906	Mammalia_Carnivora_Ursidae_Helarctos	0	0	16584	16784	1
13907	Mammalia_Carnivora_Ursidae_Helarctos_malayanus	1718	16290	16584	16784	1
13908	Mammalia_Carnivora_Ursidae_Melursus	0	0	16618	16818	1
13909	Mammalia_Carnivora_Ursidae_Melursus_ursinus	1787	16115	16618	16818	1
13910	Mammalia_Carnivora_Ursidae_Tremarctos	0	0	16567	16767	1
13911	Mammalia_Carnivora_Ursidae_Tremarctos_ornatus	764	7314	16567	16767	1
13912	Mammalia_Carnivora_Ursidae_Ursus	1556	5674	150432	152232	9
13913	Mammalia_Carnivora_Ursidae_Ursus_americanus	1648	16015	16642	16842	1
13914	Mammalia_Carnivora_Ursidae_Ursus_arctos	914	14890	16821	17021	1
13915	Mammalia_Carnivora_Ursidae_Ursus_maritimus	936	15068	16818	17018	1
13916	Mammalia_Carnivora_Ursidae_Ursus_spelaeus	1601	16345	16581	16781	1
13917	Mammalia_Carnivora_Ursidae_Ursus_thibetanus	1248	77092	83570	84570	5
13918	Mammalia_Carnivora_Viverridae	122	37	82543	83543	5
13919	Mammalia_Carnivora_Viverridae_Civettictis	0	0	16390	16590	1
13920	Mammalia_Carnivora_Viverridae_Civettictis_civetta	1096	9990	16390	16590	1
13921	Mammalia_Carnivora_Viverridae_Genetta	0	0	16739	16939	1
13922	Mammalia_Carnivora_Viverridae_Genetta_servalina	1954	16398	16739	16939	1
13923	Mammalia_Carnivora_Viverridae_Paguma	0	0	16511	16711	1
13924	Mammalia_Carnivora_Viverridae_Paguma_larvata	1984	16228	16511	16711	1
13925	Mammalia_Carnivora_Viverridae_Prionodon	0	0	16519	16719	1
13926	Mammalia_Carnivora_Viverridae_Prionodon_pardicolor	2124	16377	16519	16719	1
13927	Mammalia_Carnivora_Viverridae_Viverricula	0	0	16384	16584	1
13928	Mammalia_Carnivora_Viverridae_Viverricula_indica	1916	16261	16384	16584	1
13929	Mammalia_Cetacea	3611	5734	874392	885192	54
13930	Mammalia_Cetacea_Balaenidae	381	685	48564	49164	3
13931	Mammalia_Cetacea_Balaenidae_Balaena	0	0	16191	16391	1
13932	Mammalia_Cetacea_Balaenidae_Balaena_mysticetus	1325	15564	16191	16391	1
13933	Mammalia_Cetacea_Balaenidae_Eubalaena	872	5440	32373	32773	2
13934	Mammalia_Cetacea_Balaenidae_Eubalaena_australis	568	12938	16186	16386	1
13935	Mammalia_Cetacea_Balaenidae_Eubalaena_japonica	628	13501	16187	16387	1
13936	Mammalia_Cetacea_Balaenopteridae	413	685	145876	147676	9
13937	Mammalia_Cetacea_Balaenopteridae_Balaenoptera	1794	5849	129677	131277	8
13938	Mammalia_Cetacea_Balaenopteridae_Balaenoptera_acutorostrata	1266	15749	16218	16418	1
13939	Mammalia_Cetacea_Balaenopteridae_Balaenoptera_bonaerensis	1244	15816	16222	16422	1
13940	Mammalia_Cetacea_Balaenopteridae_Balaenoptera_borealis	834	14491	16211	16411	1
13941	Mammalia_Cetacea_Balaenopteridae_Balaenoptera_brydei	852	14222	16209	16409	1
13942	Mammalia_Cetacea_Balaenopteridae_Balaenoptera_edeni	793	14450	16210	16410	1
13943	Mammalia_Cetacea_Balaenopteridae_Balaenoptera_musculus	1275	15217	16203	16403	1
13944	Mammalia_Cetacea_Balaenopteridae_Balaenoptera_omurai	1471	15788	16205	16405	1
13945	Mammalia_Cetacea_Balaenopteridae_Balaenoptera_physalus	1457	15893	16199	16399	1
13946	Mammalia_Cetacea_Balaenopteridae_Megaptera	0	0	16199	16399	1
13947	Mammalia_Cetacea_Balaenopteridae_Megaptera_novaeangliae	1361	15817	16199	16399	1
13948	Mammalia_Cetacea_Delphinidae	5561	66127	339926	344126	21
13949	Mammalia_Cetacea_Delphinidae_Cephalorhynchus	0	0	16172	16372	1
13950	Mammalia_Cetacea_Delphinidae_Cephalorhynchus_heavisidii	935	14528	16172	16372	1
13951	Mammalia_Cetacea_Delphinidae_Delphinus	159	9683	32371	32771	2
13952	Mammalia_Cetacea_Delphinidae_Delphinus_capensis	240	8922	16186	16386	1
13953	Mammalia_Cetacea_Delphinidae_Delphinus_delphis	21	961	16185	16385	1
13954	Mammalia_Cetacea_Delphinidae_Feresa	0	0	16188	16388	1
13955	Mammalia_Cetacea_Delphinidae_Feresa_attenuata	738	14793	16188	16388	1
13956	Mammalia_Cetacea_Delphinidae_Globicephala	518	7426	32382	32782	2
13957	Mammalia_Cetacea_Delphinidae_Globicephala_macrorhynchus	323	10432	16191	16391	1
13958	Mammalia_Cetacea_Delphinidae_Globicephala_melas	379	11636	16191	16391	1
13959	Mammalia_Cetacea_Delphinidae_Grampus	0	0	16187	16387	1
13960	Mammalia_Cetacea_Delphinidae_Grampus_griseus	947	15377	16187	16387	1
13961	Mammalia_Cetacea_Delphinidae_Lagenorhynchus	19	25	32387	32787	2
13962	Mammalia_Cetacea_Delphinidae_Lagenorhynchus_albirostris	1315	15535	16194	16394	1
13963	Mammalia_Cetacea_Delphinidae_Lagenorhynchus_obliquidens	865	14273	16193	16393	1
13964	Mammalia_Cetacea_Delphinidae_Orcaella	68	495	32374	32774	2
13965	Mammalia_Cetacea_Delphinidae_Orcaella_brevirostris	491	8226	16184	16384	1
13966	Mammalia_Cetacea_Delphinidae_Orcaella_heinsohni	1120	15262	16190	16390	1
13967	Mammalia_Cetacea_Delphinidae_Orcinus	0	0	16187	16387	1
13968	Mammalia_Cetacea_Delphinidae_Orcinus_orca	895	10496	16187	16387	1
13969	Mammalia_Cetacea_Delphinidae_Peponocephala	0	0	16189	16389	1
13970	Mammalia_Cetacea_Delphinidae_Peponocephala_electra	780	14311	16189	16389	1
13971	Mammalia_Cetacea_Delphinidae_Pseudorca	0	0	16193	16393	1
13972	Mammalia_Cetacea_Delphinidae_Pseudorca_crassidens	1012	14805	16193	16393	1
13973	Mammalia_Cetacea_Delphinidae_Sousa	0	0	16189	16389	1
13974	Mammalia_Cetacea_Delphinidae_Sousa_chinensis	713	14193	16189	16389	1
13975	Mammalia_Cetacea_Delphinidae_Stenella	57	3787	48543	49143	3
13976	Mammalia_Cetacea_Delphinidae_Stenella_attenuata	686	13875	16187	16387	1
13977	Mammalia_Cetacea_Delphinidae_Stenella_coeruleoalba	392	10510	16185	16385	1
13978	Mammalia_Cetacea_Delphinidae_Stenella_longirostris	47	1128	16171	16371	1
13979	Mammalia_Cetacea_Delphinidae_Tursiops	44	653	48564	49164	3
13980	Mammalia_Cetacea_Delphinidae_Tursiops_aduncus	500	12130	16186	16386	1
13981	Mammalia_Cetacea_Delphinidae_Tursiops_australis	789	14419	16189	16389	1
13982	Mammalia_Cetacea_Delphinidae_Tursiops_truncatus	587	13519	16189	16389	1
13983	Mammalia_Cetacea_Eschrichtiidae	0	0	16213	16413	1
13984	Mammalia_Cetacea_Eschrichtiidae_Eschrichtius	0	0	16213	16413	1
13985	Mammalia_Cetacea_Eschrichtiidae_Eschrichtius_robustus	1520	15934	16213	16413	1
13986	Mammalia_Cetacea_Iniidae	0	0	16389	16589	1
13987	Mammalia_Cetacea_Iniidae_Inia	0	0	16389	16589	1
13988	Mammalia_Cetacea_Iniidae_Inia_geoffrensis	2155	16273	16389	16589	1
13989	Mammalia_Cetacea_Lipotidae	0	0	16193	16393	1
13990	Mammalia_Cetacea_Lipotidae_Lipotes	0	0	16193	16393	1
13991	Mammalia_Cetacea_Lipotidae_Lipotes_vexillifer	2060	16107	16193	16393	1
13992	Mammalia_Cetacea_Monodontidae	231	77	32371	32771	2
13993	Mammalia_Cetacea_Monodontidae_Delphinapterus	0	0	16187	16387	1
13994	Mammalia_Cetacea_Monodontidae_Delphinapterus_leucas	1700	16105	16187	16387	1
13995	Mammalia_Cetacea_Monodontidae_Monodon	0	0	16184	16384	1
13996	Mammalia_Cetacea_Monodontidae_Monodon_monoceros	1690	15933	16184	16384	1
13997	Mammalia_Cetacea_Neobalaenidae	0	0	16184	16384	1
13998	Mammalia_Cetacea_Neobalaenidae_Caperea	0	0	16184	16384	1
13999	Mammalia_Cetacea_Neobalaenidae_Caperea_marginata	1850	15886	16184	16384	1
14000	Mammalia_Cetacea_Phocoenidae	124	18	48555	49155	3
14001	Mammalia_Cetacea_Phocoenidae_Neophocaena	1744	24312	32372	32772	2
14002	Mammalia_Cetacea_Phocoenidae_Neophocaena_asiaeorientalis	182	3764	16186	16386	1
14003	Mammalia_Cetacea_Phocoenidae_Neophocaena_phocaenoides	191	4046	16186	16386	1
14004	Mammalia_Cetacea_Phocoenidae_Phocoena	0	0	16183	16383	1
14005	Mammalia_Cetacea_Phocoenidae_Phocoena_phocoena	1918	15973	16183	16383	1
14006	Mammalia_Cetacea_Physeteridae	10	0	32436	32836	2
14007	Mammalia_Cetacea_Physeteridae_Kogia	0	0	16207	16407	1
14008	Mammalia_Cetacea_Physeteridae_Kogia_breviceps	2120	16183	16207	16407	1
14009	Mammalia_Cetacea_Physeteridae_Physeter	0	0	16229	16429	1
14010	Mammalia_Cetacea_Physeteridae_Physeter_catodon	2167	16216	16229	16429	1
14011	Mammalia_Cetacea_Platanistidae	0	0	16125	16325	1
14012	Mammalia_Cetacea_Platanistidae_Platanista	0	0	16125	16325	1
14013	Mammalia_Cetacea_Platanistidae_Platanista_minor	2093	16048	16125	16325	1
14014	Mammalia_Cetacea_Pontoporiidae	0	0	16394	16594	1
14015	Mammalia_Cetacea_Pontoporiidae_Pontoporia	0	0	16394	16594	1
14016	Mammalia_Cetacea_Pontoporiidae_Pontoporia_blainvillei	2211	16316	16394	16594	1
14017	Mammalia_Cetacea_Ziphiidae	690	1336	129166	130766	8
14018	Mammalia_Cetacea_Ziphiidae_Berardius	0	0	16147	16347	1
14019	Mammalia_Cetacea_Ziphiidae_Berardius_bairdii	1891	15889	16147	16347	1
14020	Mammalia_Cetacea_Ziphiidae_Hyperoodon	0	0	16147	16347	1
14021	Mammalia_Cetacea_Ziphiidae_Hyperoodon_ampullatus	1680	15986	16147	16347	1
14022	Mammalia_Cetacea_Ziphiidae_Indopacetus	0	0	16142	16342	1
14023	Mammalia_Cetacea_Ziphiidae_Indopacetus_pacificus	1738	16078	16142	16342	1
14024	Mammalia_Cetacea_Ziphiidae_Mesoplodon	260	820	64580	65380	4
14025	Mammalia_Cetacea_Ziphiidae_Mesoplodon_densirostris	1597	14535	16148	16348	1
14026	Mammalia_Cetacea_Ziphiidae_Mesoplodon_europaeus	1739	15681	16144	16344	1
14027	Mammalia_Cetacea_Ziphiidae_Mesoplodon_ginkgodens	1721	15780	16140	16340	1
14028	Mammalia_Cetacea_Ziphiidae_Mesoplodon_grayi	1742	15849	16148	16348	1
14029	Mammalia_Cetacea_Ziphiidae_Ziphius	0	0	16150	16350	1
14030	Mammalia_Cetacea_Ziphiidae_Ziphius_cavirostris	1758	15943	16150	16350	1
14031	Mammalia_Chiroptera	795	1421	1320710	1336510	79
14032	Mammalia_Chiroptera_Emballonuridae	0	0	16378	16578	1
14033	Mammalia_Chiroptera_Emballonuridae_Saccopteryx	0	0	16378	16578	1
14034	Mammalia_Chiroptera_Emballonuridae_Saccopteryx_leptura	2268	16351	16378	16578	1
14035	Mammalia_Chiroptera_Hipposideridae	0	0	16585	16785	1
14036	Mammalia_Chiroptera_Hipposideridae_Hipposideros	0	0	16585	16785	1
14037	Mammalia_Chiroptera_Hipposideridae_Hipposideros_armiger	2228	16454	16585	16785	1
14038	Mammalia_Chiroptera_Molossidae	0	0	33255	33655	2
14039	Mammalia_Chiroptera_Molossidae_Tadarida	113	24	33255	33655	2
14040	Mammalia_Chiroptera_Molossidae_Tadarida_latouchei	2000	16367	16585	16785	1
14041	Mammalia_Chiroptera_Molossidae_Tadarida_teniotis	2090	16481	16670	16870	1
14042	Mammalia_Chiroptera_Mormoopidae	0	0	49153	49753	3
14043	Mammalia_Chiroptera_Mormoopidae_Pteronotus	211	82	49153	49753	3
14044	Mammalia_Chiroptera_Mormoopidae_Pteronotus_parnellii	1995	16337	16365	16565	1
14045	Mammalia_Chiroptera_Mormoopidae_Pteronotus_personatus	2132	16312	16371	16571	1
14046	Mammalia_Chiroptera_Mormoopidae_Pteronotus_rubiginosus	1982	16294	16417	16617	1
14047	Mammalia_Chiroptera_Mystacinidae	0	0	16585	16785	1
14048	Mammalia_Chiroptera_Mystacinidae_Mystacina	0	0	16585	16785	1
14049	Mammalia_Chiroptera_Mystacinidae_Mystacina_tuberculata	2128	15821	16585	16785	1
14050	Mammalia_Chiroptera_Phyllostomidae	321	184	197502	199902	12
14051	Mammalia_Chiroptera_Phyllostomidae_Anoura	0	0	16347	16547	1
14052	Mammalia_Chiroptera_Phyllostomidae_Anoura_caudifer	2249	16282	16347	16547	1
14053	Mammalia_Chiroptera_Phyllostomidae_Artibeus	341	1904	32962	33362	2
14054	Mammalia_Chiroptera_Phyllostomidae_Artibeus_jamaicensis	1872	16439	16452	16652	1
14055	Mammalia_Chiroptera_Phyllostomidae_Artibeus_lituratus	1587	14179	16510	16710	1
14056	Mammalia_Chiroptera_Phyllostomidae_Brachyphylla	0	0	16586	16786	1
14057	Mammalia_Chiroptera_Phyllostomidae_Brachyphylla_cavernarum	2186	16401	16586	16786	1
14058	Mammalia_Chiroptera_Phyllostomidae_Carollia	0	0	16512	16712	1
14059	Mammalia_Chiroptera_Phyllostomidae_Carollia_perspicillata	2171	16318	16512	16712	1
14060	Mammalia_Chiroptera_Phyllostomidae_Desmodus	0	0	16460	16660	1
14061	Mammalia_Chiroptera_Phyllostomidae_Desmodus_rotundus	2406	16460	16460	16660	1
14062	Mammalia_Chiroptera_Phyllostomidae_Lophostoma	0	0	16467	16667	1
14063	Mammalia_Chiroptera_Phyllostomidae_Lophostoma_silvicolum	2106	16194	16467	16667	1
14064	Mammalia_Chiroptera_Phyllostomidae_Micronycteris	0	0	16390	16590	1
14065	Mammalia_Chiroptera_Phyllostomidae_Micronycteris_megalotis	2169	16357	16390	16590	1
14066	Mammalia_Chiroptera_Phyllostomidae_Rhinophylla	0	0	16472	16672	1
14067	Mammalia_Chiroptera_Phyllostomidae_Rhinophylla_pumilio	2289	16419	16472	16672	1
14068	Mammalia_Chiroptera_Phyllostomidae_Sturnira	0	0	16438	16638	1
14069	Mammalia_Chiroptera_Phyllostomidae_Sturnira_tildae	2168	16401	16438	16638	1
14070	Mammalia_Chiroptera_Phyllostomidae_Tonatia	0	0	16430	16630	1
14071	Mammalia_Chiroptera_Phyllostomidae_Tonatia_saurophila	2187	16415	16430	16630	1
14072	Mammalia_Chiroptera_Phyllostomidae_Vampyrum	0	0	16438	16638	1
14073	Mammalia_Chiroptera_Phyllostomidae_Vampyrum_spectrum	2284	16426	16438	16638	1
14074	Mammalia_Chiroptera_Pteropodidae	108	141	115455	116855	7
14075	Mammalia_Chiroptera_Pteropodidae_Cynopterus	0	0	16502	16702	1
14076	Mammalia_Chiroptera_Pteropodidae_Cynopterus_brachyotis	2190	16360	16502	16702	1
14077	Mammalia_Chiroptera_Pteropodidae_Epomophorus	0	0	16503	16703	1
14078	Mammalia_Chiroptera_Pteropodidae_Epomophorus_gambianus	2183	16386	16503	16703	1
14079	Mammalia_Chiroptera_Pteropodidae_Pteropus	774	204	65943	66743	4
14080	Mammalia_Chiroptera_Pteropodidae_Pteropus_alecto	1987	16437	16540	16740	1
14081	Mammalia_Chiroptera_Pteropodidae_Pteropus_dasymallus	1609	16410	16506	16706	1
14082	Mammalia_Chiroptera_Pteropodidae_Pteropus_scapulatus	2051	16431	16542	16742	1
14083	Mammalia_Chiroptera_Pteropodidae_Pteropus_vampyrus	1627	16193	16355	16555	1
14084	Mammalia_Chiroptera_Pteropodidae_Rousettus	0	0	16507	16707	1
14085	Mammalia_Chiroptera_Pteropodidae_Rousettus_aegyptiacus	2221	16400	16507	16707	1
14086	Mammalia_Chiroptera_Rhinolophidae	0	0	166585	168585	10
14087	Mammalia_Chiroptera_Rhinolophidae_Rhinolophus	2034	3104	166585	168585	10
14088	Mammalia_Chiroptera_Rhinolophidae_Rhinolophus_ferrumequinum	1932	32880	33311	33711	2
14089	Mammalia_Chiroptera_Rhinolophidae_Rhinolophus_formosae	1992	16497	16716	16916	1
14090	Mammalia_Chiroptera_Rhinolophidae_Rhinolophus_luctus	1952	16422	16576	16776	1
14091	Mammalia_Chiroptera_Rhinolophidae_Rhinolophus_macrotis	1460	16119	16649	16849	1
14092	Mammalia_Chiroptera_Rhinolophidae_Rhinolophus_monoceros	1268	16064	16652	16852	1
14093	Mammalia_Chiroptera_Rhinolophidae_Rhinolophus_pumilus	1289	15994	16670	16870	1
14094	Mammalia_Chiroptera_Rhinolophidae_Rhinolophus_rex	1485	16279	16646	16846	1
14095	Mammalia_Chiroptera_Rhinolophidae_Rhinolophus_thomasi	1978	16438	16700	16900	1
14096	Mammalia_Chiroptera_Rhinolophidae_Rhinolophus_yunnanensis	2053	16563	16665	16865	1
14097	Mammalia_Chiroptera_Vespertilionidae	2656	8305	709212	717612	42
14098	Mammalia_Chiroptera_Vespertilionidae_Chalinolobus	0	0	16619	16819	1
14099	Mammalia_Chiroptera_Vespertilionidae_Chalinolobus_tuberculatus	2250	16478	16619	16819	1
14100	Mammalia_Chiroptera_Vespertilionidae_Corynorhinus	0	0	16239	16439	1
14101	Mammalia_Chiroptera_Vespertilionidae_Corynorhinus_rafinesquii	2344	16228	16239	16439	1
14102	Mammalia_Chiroptera_Vespertilionidae_Eptesicus	0	0	16474	16674	1
14103	Mammalia_Chiroptera_Vespertilionidae_Eptesicus_serotinus	532	12951	16474	16674	1
14104	Mammalia_Chiroptera_Vespertilionidae_Hypsugo	0	0	17101	17301	1
14105	Mammalia_Chiroptera_Vespertilionidae_Hypsugo_alaschanicus	1977	15700	17101	17301	1
14106	Mammalia_Chiroptera_Vespertilionidae_Lasiurus	0	0	16849	17049	1
14107	Mammalia_Chiroptera_Vespertilionidae_Lasiurus_borealis	2354	16849	16849	17049	1
14108	Mammalia_Chiroptera_Vespertilionidae_Murina	22	0	33710	34110	2
14109	Mammalia_Chiroptera_Vespertilionidae_Murina_leucogaster	2334	16446	16624	16824	1
14110	Mammalia_Chiroptera_Vespertilionidae_Murina_ussuriensis	2292	16639	17086	17286	1
14111	Mammalia_Chiroptera_Vespertilionidae_Myotis	8499	65963	474584	480184	28
14112	Mammalia_Chiroptera_Vespertilionidae_Myotis_albescens	1858	16620	16927	17127	1
14113	Mammalia_Chiroptera_Vespertilionidae_Myotis_atacamensis	165	4547	16901	17101	1
14114	Mammalia_Chiroptera_Vespertilionidae_Myotis_auriculus	1383	12504	17090	17290	1
14115	Mammalia_Chiroptera_Vespertilionidae_Myotis_bechsteinii	2061	16880	16952	17152	1
14116	Mammalia_Chiroptera_Vespertilionidae_Myotis_bombinus	2024	16720	16929	17129	1
14117	Mammalia_Chiroptera_Vespertilionidae_Myotis_brandtii	1814	15355	17271	17471	1
14118	Mammalia_Chiroptera_Vespertilionidae_Myotis_davidii	1867	15370	17332	17532	1
14119	Mammalia_Chiroptera_Vespertilionidae_Myotis_dominicensis	1668	16440	16800	17000	1
14120	Mammalia_Chiroptera_Vespertilionidae_Myotis_evotis	880	15809	16840	17040	1
14121	Mammalia_Chiroptera_Vespertilionidae_Myotis_formosus	2074	16669	16960	17160	1
14122	Mammalia_Chiroptera_Vespertilionidae_Myotis_horsfieldii	2111	16769	16884	17084	1
14123	Mammalia_Chiroptera_Vespertilionidae_Myotis_ikonnikovi	1896	16294	16385	16585	1
14124	Mammalia_Chiroptera_Vespertilionidae_Myotis_keaysi	1709	16268	16858	17058	1
14125	Mammalia_Chiroptera_Vespertilionidae_Myotis_leibii	308	9008	16798	16998	1
14126	Mammalia_Chiroptera_Vespertilionidae_Myotis_lucifugus	1387	16492	16839	17039	1
14127	Mammalia_Chiroptera_Vespertilionidae_Myotis_macrodactylus	1937	16919	17363	17563	1
14128	Mammalia_Chiroptera_Vespertilionidae_Myotis_martiniquensis	1904	16870	16971	17171	1
